,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0,CHGastro_Abnormal_072.png,0.009799418159546776,0.0016332363599244628,0.0,0.006532945439697851,0.008166181799622314,0.01633236359924463,0.0032664727198489256,0.013065890879395702,0.006532945439697851,0.008166181799622314,0.009799418159546776,0.014699127239320164,0.0032664727198489256,0.0032664727198489256,0.006532945439697851,0.013065890879395702,0.008166181799622314,0.006532945439697851,0.008166181799622314,0.0032664727198489256,0.004899709079773388,0.01796559995916909,0.004899709079773388,0.008166181799622314,0.009799418159546776,0.009799418159546776,0.008166181799622314,0.0,0.0,0.006532945439697851,0.004899709079773388,0.013065890879395702,0.0032664727198489256,0.011432654519471239,0.006532945439697851,0.006532945439697851,0.013065890879395702,0.006532945439697851,0.009799418159546776,0.006532945439697851,0.011432654519471239,0.0032664727198489256,0.008166181799622314,0.006532945439697851,0.009799418159546776,0.011432654519471239,0.006532945439697851,0.006532945439697851,0.011432654519471239,0.021232072679018017,0.006532945439697851,0.0032664727198489256,0.004899709079773388,0.004899709079773388,0.009799418159546776,0.009799418159546776,0.013065890879395702,0.009799418159546776,0.011432654519471239,0.004899709079773388,0.011432654519471239,0.008166181799622314,0.006532945439697851,0.0,0.0032664727198489256,0.009799418159546776,0.0016332363599244628,0.006532945439697851,0.0032664727198489256,0.0032664727198489256,0.008166181799622314,0.006532945439697851,0.004899709079773388,0.014699127239320164,0.004899709079773388,0.01633236359924463,0.011432654519471239,0.004899709079773388,0.006532945439697851,0.013065890879395702,0.004899709079773388,0.006532945439697851,0.008166181799622314,0.009799418159546776,0.008166181799622314,0.0,0.006532945439697851,0.0032664727198489256,0.006532945439697851,0.0032664727198489256,0.011432654519471239,0.011432654519471239,0.0,0.01633236359924463,0.0016332363599244628,0.0016332363599244628,0.011432654519471239,0.009799418159546776,0.008166181799622314,0.0032664727198489256,0.006532945439697851,0.008166181799622314,0.014699127239320164,0.006532945439697851,0.008166181799622314,0.006532945439697851,0.008166181799622314,0.014699127239320164,0.01633236359924463,0.014699127239320164,0.0016332363599244628,0.013065890879395702,0.006532945439697851,0.008166181799622314,0.02449854539886694,0.006532945439697851,0.01633236359924463,0.013065890879395702,0.004899709079773388,0.008166181799622314,0.0032664727198489256,0.0016332363599244628,0.006532945439697851,0.008166181799622314,0.004899709079773388,0.006532945439697851,0.0032664727198489256,0.01959883631909355,1
1,CHGastro_Abnormal_062.png,0.007959518386953851,0.0029848193951076945,0.004974698991846158,0.01989879596738463,0.007959518386953851,0.008954458185323083,0.014924096975538472,0.001989879596738463,0.005969638790215389,0.007959518386953851,0.007959518386953851,0.005969638790215389,0.0009949397983692314,0.0009949397983692314,0.007959518386953851,0.00696457858858462,0.01392915717716924,0.01691397657227694,0.004974698991846158,0.003979759193476926,0.010944337782061546,0.015919036773907703,0.003979759193476926,0.0029848193951076945,0.011939277580430778,0.01392915717716924,0.008954458185323083,0.00696457858858462,0.0,0.004974698991846158,0.01691397657227694,0.008954458185323083,0.009949397983692316,0.005969638790215389,0.004974698991846158,0.0009949397983692314,0.009949397983692316,0.008954458185323083,0.00696457858858462,0.004974698991846158,0.0189038561690154,0.00696457858858462,0.011939277580430778,0.017908916370646167,0.010944337782061546,0.01392915717716924,0.009949397983692316,0.004974698991846158,0.010944337782061546,0.007959518386953851,0.010944337782061546,0.0029848193951076945,0.017908916370646167,0.010944337782061546,0.00696457858858462,0.0029848193951076945,0.0029848193951076945,0.008954458185323083,0.020893735765753863,0.001989879596738463,0.004974698991846158,0.009949397983692316,0.0009949397983692314,0.007959518386953851,0.004974698991846158,0.009949397983692316,0.014924096975538472,0.0009949397983692314,0.001989879596738463,0.008954458185323083,0.009949397983692316,0.005969638790215389,0.0009949397983692314,0.00696457858858462,0.014924096975538472,0.011939277580430778,0.005969638790215389,0.003979759193476926,0.012934217378800008,0.005969638790215389,0.001989879596738463,0.010944337782061546,0.003979759193476926,0.014924096975538472,0.0029848193951076945,0.005969638790215389,0.0009949397983692314,0.020893735765753863,0.0009949397983692314,0.014924096975538472,0.007959518386953851,0.0009949397983692314,0.022883615362492327,0.0029848193951076945,0.008954458185323083,0.010944337782061546,0.0009949397983692314,0.0,0.003979759193476926,0.005969638790215389,0.003979759193476926,0.008954458185323083,0.009949397983692316,0.01989879596738463,0.001989879596738463,0.005969638790215389,0.008954458185323083,0.007959518386953851,0.00696457858858462,0.003979759193476926,0.010944337782061546,0.00696457858858462,0.015919036773907703,0.004974698991846158,0.001989879596738463,0.007959518386953851,0.007959518386953851,0.003979759193476926,0.0189038561690154,0.0029848193951076945,0.0029848193951076945,0.003979759193476926,0.003979759193476926,0.010944337782061546,0.0029848193951076945,0.001989879596738463,0.007959518386953851,0.00696457858858462,1
2,CHGastro_Abnormal_058.png,0.011427143035691967,0.0,0.009141714428553573,0.025139714678522326,0.004570857214276787,0.0022854286071383933,0.025139714678522326,0.011427143035691967,0.0022854286071383933,0.009141714428553573,0.009141714428553573,0.004570857214276787,0.004570857214276787,0.02056885746424554,0.025139714678522326,0.0022854286071383933,0.00685628582141518,0.01371257164283036,0.004570857214276787,0.0022854286071383933,0.009141714428553573,0.01371257164283036,0.011427143035691967,0.0,0.011427143035691967,0.004570857214276787,0.00685628582141518,0.004570857214276787,0.004570857214276787,0.011427143035691967,0.0022854286071383933,0.011427143035691967,0.011427143035691967,0.01371257164283036,0.0022854286071383933,0.0,0.015998000249968752,0.004570857214276787,0.0,0.01371257164283036,0.018283428857107147,0.004570857214276787,0.011427143035691967,0.009141714428553573,0.011427143035691967,0.004570857214276787,0.01371257164283036,0.0,0.011427143035691967,0.009141714428553573,0.01371257164283036,0.01371257164283036,0.0,0.02056885746424554,0.004570857214276787,0.01371257164283036,0.0,0.011427143035691967,0.004570857214276787,0.0,0.004570857214276787,0.018283428857107147,0.004570857214276787,0.00685628582141518,0.01371257164283036,0.0,0.015998000249968752,0.00685628582141518,0.0022854286071383933,0.0,0.0022854286071383933,0.011427143035691967,0.0022854286071383933,0.00685628582141518,0.00685628582141518,0.01371257164283036,0.004570857214276787,0.0022854286071383933,0.009141714428553573,0.00685628582141518,0.01371257164283036,0.00685628582141518,0.0022854286071383933,0.009141714428553573,0.0022854286071383933,0.0022854286071383933,0.0,0.00685628582141518,0.0022854286071383933,0.009141714428553573,0.009141714428553573,0.0,0.00685628582141518,0.004570857214276787,0.015998000249968752,0.004570857214276787,0.00685628582141518,0.01371257164283036,0.0022854286071383933,0.0022854286071383933,0.00685628582141518,0.004570857214276787,0.009141714428553573,0.009141714428553573,0.01371257164283036,0.0022854286071383933,0.0022854286071383933,0.01371257164283036,0.011427143035691967,0.0,0.009141714428553573,0.01371257164283036,0.018283428857107147,0.00685628582141518,0.0,0.015998000249968752,0.00685628582141518,0.009141714428553573,0.015998000249968752,0.00685628582141518,0.009141714428553573,0.00685628582141518,0.004570857214276787,0.009141714428553573,0.0,0.01371257164283036,0.0,0.004570857214276787,1
3,CHGastro_Abnormal_141.png,0.008541305218203657,0.008541305218203657,0.0009490339131337396,0.011388406957604876,0.007592271305069917,0.007592271305069917,0.007592271305069917,0.013286474783872355,0.002847101739401219,0.009490339131337396,0.010439373044471135,0.006643237391936178,0.010439373044471135,0.0018980678262674792,0.004745169565668698,0.009490339131337396,0.011388406957604876,0.0037961356525349583,0.006643237391936178,0.008541305218203657,0.0037961356525349583,0.007592271305069917,0.007592271305069917,0.009490339131337396,0.010439373044471135,0.012337440870738615,0.002847101739401219,0.006643237391936178,0.005694203478802438,0.008541305218203657,0.0,0.007592271305069917,0.005694203478802438,0.008541305218203657,0.009490339131337396,0.009490339131337396,0.0037961356525349583,0.0037961356525349583,0.009490339131337396,0.007592271305069917,0.012337440870738615,0.005694203478802438,0.008541305218203657,0.008541305218203657,0.005694203478802438,0.005694203478802438,0.007592271305069917,0.010439373044471135,0.004745169565668698,0.006643237391936178,0.018031644349541055,0.002847101739401219,0.006643237391936178,0.006643237391936178,0.0009490339131337396,0.010439373044471135,0.009490339131337396,0.007592271305069917,0.006643237391936178,0.005694203478802438,0.008541305218203657,0.004745169565668698,0.002847101739401219,0.014235508697006094,0.006643237391936178,0.018031644349541055,0.002847101739401219,0.006643237391936178,0.011388406957604876,0.009490339131337396,0.009490339131337396,0.002847101739401219,0.013286474783872355,0.008541305218203657,0.012337440870738615,0.005694203478802438,0.005694203478802438,0.008541305218203657,0.007592271305069917,0.0018980678262674792,0.006643237391936178,0.009490339131337396,0.009490339131337396,0.0037961356525349583,0.009490339131337396,0.006643237391936178,0.017082610436407315,0.009490339131337396,0.002847101739401219,0.009490339131337396,0.0018980678262674792,0.008541305218203657,0.009490339131337396,0.008541305218203657,0.012337440870738615,0.009490339131337396,0.015184542610139833,0.009490339131337396,0.008541305218203657,0.006643237391936178,0.011388406957604876,0.0037961356525349583,0.006643237391936178,0.004745169565668698,0.010439373044471135,0.005694203478802438,0.0037961356525349583,0.007592271305069917,0.005694203478802438,0.004745169565668698,0.008541305218203657,0.008541305218203657,0.013286474783872355,0.007592271305069917,0.015184542610139833,0.004745169565668698,0.005694203478802438,0.005694203478802438,0.010439373044471135,0.012337440870738615,0.007592271305069917,0.011388406957604876,0.006643237391936178,0.002847101739401219,0.014235508697006094,0.007592271305069917,0.012337440870738615,0.009490339131337396,1
4,CHGastro_Abnormal_065.png,0.00459377400067471,0.0036750192005397682,0.006431283600944595,0.0036750192005397682,0.0036750192005397682,0.015618831602294016,0.010106302801484363,0.00459377400067471,0.00918754800134942,0.011025057601619306,0.0073500384010795365,0.008268793201214479,0.008268793201214479,0.0036750192005397682,0.01286256720188919,0.00918754800134942,0.020212605602968725,0.011943812401754248,0.0027562644004048265,0.00459377400067471,0.010106302801484363,0.014700076802159073,0.00459377400067471,0.010106302801484363,0.011943812401754248,0.006431283600944595,0.005512528800809653,0.0036750192005397682,0.00459377400067471,0.011943812401754248,0.0036750192005397682,0.010106302801484363,0.008268793201214479,0.014700076802159073,0.01286256720188919,0.008268793201214479,0.006431283600944595,0.005512528800809653,0.00918754800134942,0.005512528800809653,0.013781322002024131,0.00459377400067471,0.00459377400067471,0.008268793201214479,0.0073500384010795365,0.0073500384010795365,0.011943812401754248,0.005512528800809653,0.0027562644004048265,0.01286256720188919,0.02113136040310367,0.00459377400067471,0.010106302801484363,0.005512528800809653,0.0027562644004048265,0.00459377400067471,0.006431283600944595,0.010106302801484363,0.00918754800134942,0.00918754800134942,0.0073500384010795365,0.015618831602294016,0.0027562644004048265,0.005512528800809653,0.010106302801484363,0.011025057601619306,0.0036750192005397682,0.00459377400067471,0.010106302801484363,0.005512528800809653,0.0027562644004048265,0.006431283600944595,0.0027562644004048265,0.008268793201214479,0.013781322002024131,0.005512528800809653,0.00918754800134942,0.00459377400067471,0.013781322002024131,0.00918754800134942,0.010106302801484363,0.00459377400067471,0.0073500384010795365,0.00918754800134942,0.0036750192005397682,0.0027562644004048265,0.0027562644004048265,0.006431283600944595,0.008268793201214479,0.013781322002024131,0.005512528800809653,0.00459377400067471,0.005512528800809653,0.005512528800809653,0.005512528800809653,0.010106302801484363,0.0073500384010795365,0.00459377400067471,0.005512528800809653,0.008268793201214479,0.0073500384010795365,0.014700076802159073,0.00918754800134942,0.005512528800809653,0.011025057601619306,0.006431283600944595,0.005512528800809653,0.008268793201214479,0.006431283600944595,0.00918754800134942,0.010106302801484363,0.0036750192005397682,0.013781322002024131,0.008268793201214479,0.0027562644004048265,0.008268793201214479,0.00918754800134942,0.006431283600944595,0.015618831602294016,0.0027562644004048265,0.00918754800134942,0.006431283600944595,0.008268793201214479,0.0073500384010795365,0.0073500384010795365,0.005512528800809653,0.014700076802159073,0.008268793201214479,1
5,CHGastro_Abnormal_161.png,0.005129129851135021,0.009617118470878164,0.0006411412313918776,0.0076936947767025305,0.009617118470878164,0.004487988619743143,0.005770271082526898,0.008975977239486286,0.010258259702270041,0.0064114123139187755,0.0064114123139187755,0.007052553545310653,0.0064114123139187755,0.0025645649255675103,0.010258259702270041,0.0038468473883512652,0.010899400933661919,0.012181683396445674,0.0076936947767025305,0.0064114123139187755,0.008975977239486286,0.008334836008094407,0.017951954478972573,0.0038468473883512652,0.008334836008094407,0.008334836008094407,0.007052553545310653,0.005770271082526898,0.011540542165053796,0.0038468473883512652,0.010258259702270041,0.0038468473883512652,0.010258259702270041,0.0064114123139187755,0.012181683396445674,0.015387389553405061,0.007052553545310653,0.0025645649255675103,0.012181683396445674,0.0064114123139187755,0.008334836008094407,0.010258259702270041,0.0076936947767025305,0.0076936947767025305,0.0064114123139187755,0.0064114123139187755,0.0019234236941756326,0.010258259702270041,0.005770271082526898,0.007052553545310653,0.005129129851135021,0.008334836008094407,0.010258259702270041,0.008334836008094407,0.008334836008094407,0.01602853078479694,0.005129129851135021,0.007052553545310653,0.012181683396445674,0.0064114123139187755,0.010899400933661919,0.008975977239486286,0.0064114123139187755,0.009617118470878164,0.0032057061569593878,0.008334836008094407,0.008975977239486286,0.0038468473883512652,0.009617118470878164,0.0064114123139187755,0.008334836008094407,0.010258259702270041,0.010899400933661919,0.005770271082526898,0.0076936947767025305,0.005770271082526898,0.008975977239486286,0.0076936947767025305,0.0064114123139187755,0.008975977239486286,0.008334836008094407,0.007052553545310653,0.007052553545310653,0.010899400933661919,0.005770271082526898,0.011540542165053796,0.008334836008094407,0.008334836008094407,0.004487988619743143,0.0032057061569593878,0.005770271082526898,0.009617118470878164,0.005770271082526898,0.008975977239486286,0.0064114123139187755,0.012822824627837551,0.010258259702270041,0.01602853078479694,0.008975977239486286,0.005129129851135021,0.008975977239486286,0.004487988619743143,0.009617118470878164,0.008334836008094407,0.008334836008094407,0.011540542165053796,0.014105107090621306,0.0076936947767025305,0.008334836008094407,0.012181683396445674,0.005129129851135021,0.007052553545310653,0.0032057061569593878,0.009617118470878164,0.0038468473883512652,0.0038468473883512652,0.004487988619743143,0.010258259702270041,0.007052553545310653,0.0064114123139187755,0.008975977239486286,0.005129129851135021,0.007052553545310653,0.008334836008094407,0.0038468473883512652,0.013463965859229429,0.008334836008094407,0.004487988619743143,1
6,CHGastro_Abnormal_145.png,0.006934912952394712,0.012714007079390306,0.012714007079390306,0.005779094126995593,0.00924655060319295,0.005779094126995593,0.006934912952394712,0.011558188253991186,0.01733728238098678,0.010402369428592068,0.004623275301596475,0.008090731777793831,0.011558188253991186,0.00924655060319295,0.004623275301596475,0.004623275301596475,0.004623275301596475,0.0,0.013869825904789424,0.006934912952394712,0.008090731777793831,0.006934912952394712,0.011558188253991186,0.005779094126995593,0.005779094126995593,0.008090731777793831,0.004623275301596475,0.012714007079390306,0.010402369428592068,0.008090731777793831,0.008090731777793831,0.0011558188253991187,0.010402369428592068,0.005779094126995593,0.011558188253991186,0.0184931012063859,0.005779094126995593,0.008090731777793831,0.005779094126995593,0.013869825904789424,0.003467456476197356,0.020804738857184136,0.006934912952394712,0.005779094126995593,0.005779094126995593,0.0,0.003467456476197356,0.011558188253991186,0.0011558188253991187,0.0023116376507982374,0.010402369428592068,0.005779094126995593,0.004623275301596475,0.006934912952394712,0.003467456476197356,0.011558188253991186,0.012714007079390306,0.003467456476197356,0.0,0.0023116376507982374,0.013869825904789424,0.0011558188253991187,0.012714007079390306,0.01733728238098678,0.004623275301596475,0.005779094126995593,0.0023116376507982374,0.00924655060319295,0.01733728238098678,0.0023116376507982374,0.004623275301596475,0.010402369428592068,0.011558188253991186,0.008090731777793831,0.005779094126995593,0.008090731777793831,0.004623275301596475,0.00924655060319295,0.00924655060319295,0.004623275301596475,0.010402369428592068,0.00924655060319295,0.013869825904789424,0.004623275301596475,0.011558188253991186,0.004623275301596475,0.010402369428592068,0.003467456476197356,0.012714007079390306,0.005779094126995593,0.0023116376507982374,0.015025644730188543,0.00924655060319295,0.012714007079390306,0.010402369428592068,0.003467456476197356,0.012714007079390306,0.005779094126995593,0.006934912952394712,0.011558188253991186,0.006934912952394712,0.011558188253991186,0.011558188253991186,0.0023116376507982374,0.006934912952394712,0.015025644730188543,0.006934912952394712,0.005779094126995593,0.003467456476197356,0.006934912952394712,0.0011558188253991187,0.0023116376507982374,0.005779094126995593,0.0011558188253991187,0.012714007079390306,0.0023116376507982374,0.003467456476197356,0.011558188253991186,0.0023116376507982374,0.010402369428592068,0.013869825904789424,0.00924655060319295,0.013869825904789424,0.006934912952394712,0.00924655060319295,0.010402369428592068,0.004623275301596475,0.008090731777793831,1
7,CHGastro_Abnormal_084.png,0.021787234042553193,0.06536170212765957,0.0,0.021787234042553193,0.021787234042553193,0.0,0.0,0.043574468085106385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043574468085106385,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.043574468085106385,0.0,0.0,0.0,0.0,0.021787234042553193,0.021787234042553193,0.0,0.0,0.043574468085106385,0.0,0.0,0.0,0.0,0.0,0.06536170212765957,0.021787234042553193,0.0,0.021787234042553193,0.06536170212765957,0.0,0.0,0.043574468085106385,0.021787234042553193,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.043574468085106385,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.021787234042553193,0.0,0.043574468085106385,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.0,0.0,0.043574468085106385,0.021787234042553193,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.0,0.021787234042553193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021787234042553193,0.021787234042553193,1
8,CHGastro_Abnormal_114.png,0.007398748892114423,0.007398748892114423,0.0,0.015619580994463785,0.0065766656818794875,0.005754582471644552,0.007398748892114423,0.008220832102349359,0.012331248153524038,0.002466249630704808,0.012331248153524038,0.005754582471644552,0.013153331363758975,0.0016441664204698719,0.012331248153524038,0.0032883328409397438,0.005754582471644552,0.007398748892114423,0.005754582471644552,0.009042915312584296,0.008220832102349359,0.0041104160511746795,0.0065766656818794875,0.007398748892114423,0.009864998522819232,0.005754582471644552,0.009042915312584296,0.012331248153524038,0.0041104160511746795,0.0041104160511746795,0.009042915312584296,0.002466249630704808,0.007398748892114423,0.0041104160511746795,0.011509164943289104,0.0041104160511746795,0.004932499261409616,0.011509164943289104,0.011509164943289104,0.009864998522819232,0.0041104160511746795,0.013153331363758975,0.010687081733054167,0.0041104160511746795,0.013975414573993913,0.005754582471644552,0.0032883328409397438,0.01808583062516859,0.009042915312584296,0.008220832102349359,0.009042915312584296,0.0008220832102349359,0.008220832102349359,0.007398748892114423,0.0065766656818794875,0.0041104160511746795,0.009042915312584296,0.009864998522819232,0.0065766656818794875,0.011509164943289104,0.008220832102349359,0.005754582471644552,0.007398748892114423,0.009042915312584296,0.0008220832102349359,0.008220832102349359,0.0065766656818794875,0.004932499261409616,0.011509164943289104,0.004932499261409616,0.009864998522819232,0.011509164943289104,0.009042915312584296,0.0065766656818794875,0.007398748892114423,0.004932499261409616,0.013153331363758975,0.009864998522819232,0.008220832102349359,0.004932499261409616,0.0065766656818794875,0.014797497784228847,0.010687081733054167,0.0065766656818794875,0.010687081733054167,0.010687081733054167,0.012331248153524038,0.009864998522819232,0.002466249630704808,0.008220832102349359,0.012331248153524038,0.008220832102349359,0.009864998522819232,0.004932499261409616,0.009042915312584296,0.009042915312584296,0.0041104160511746795,0.0032883328409397438,0.009042915312584296,0.013975414573993913,0.009864998522819232,0.0008220832102349359,0.009864998522819232,0.008220832102349359,0.002466249630704808,0.013153331363758975,0.008220832102349359,0.008220832102349359,0.010687081733054167,0.007398748892114423,0.002466249630704808,0.008220832102349359,0.0008220832102349359,0.004932499261409616,0.010687081733054167,0.004932499261409616,0.007398748892114423,0.0032883328409397438,0.013975414573993913,0.0065766656818794875,0.009042915312584296,0.010687081733054167,0.013975414573993913,0.0032883328409397438,0.009864998522819232,0.011509164943289104,0.0065766656818794875,0.009864998522819232,1
9,CHGastro_Abnormal_052.png,0.004771001257978847,0.006560126729720915,0.006560126729720915,0.0023855006289894235,0.010734752830452407,0.004174626100731492,0.0029818757862367794,0.011927503144947118,0.007752877044215627,0.0017891254717420676,0.0071565018869682705,0.009542002515957694,0.014909378931183898,0.012523878302194475,0.006560126729720915,0.0023855006289894235,0.004174626100731492,0.0023855006289894235,0.014313003773936541,0.0071565018869682705,0.005963751572473559,0.004771001257978847,0.021469505660904813,0.009542002515957694,0.004771001257978847,0.0029818757862367794,0.004174626100731492,0.008349252201462983,0.012523878302194475,0.012523878302194475,0.0023855006289894235,0.005963751572473559,0.015505754088431254,0.005963751572473559,0.008945627358710339,0.016698504402925966,0.0023855006289894235,0.005367376415226203,0.011331127987699764,0.0071565018869682705,0.0035782509434841353,0.006560126729720915,0.005963751572473559,0.0029818757862367794,0.0035782509434841353,0.007752877044215627,0.005963751572473559,0.008349252201462983,0.004771001257978847,0.0017891254717420676,0.0035782509434841353,0.015505754088431254,0.004174626100731492,0.004771001257978847,0.0071565018869682705,0.017294879560173324,0.004174626100731492,0.004174626100731492,0.005367376415226203,0.0071565018869682705,0.011331127987699764,0.0011927503144947118,0.005963751572473559,0.009542002515957694,0.008945627358710339,0.006560126729720915,0.0023855006289894235,0.010734752830452407,0.016698504402925966,0.008349252201462983,0.014909378931183898,0.014909378931183898,0.007752877044215627,0.0071565018869682705,0.004174626100731492,0.008945627358710339,0.010138377673205051,0.008349252201462983,0.0029818757862367794,0.0035782509434841353,0.01610212924567861,0.005963751572473559,0.012523878302194475,0.004771001257978847,0.014909378931183898,0.0071565018869682705,0.012523878302194475,0.011331127987699764,0.011331127987699764,0.006560126729720915,0.0035782509434841353,0.005367376415226203,0.0029818757862367794,0.014313003773936541,0.008349252201462983,0.005367376415226203,0.008945627358710339,0.02325863113264688,0.014909378931183898,0.004771001257978847,0.010734752830452407,0.010138377673205051,0.0035782509434841353,0.0035782509434841353,0.005367376415226203,0.011331127987699764,0.004771001257978847,0.0035782509434841353,0.008349252201462983,0.014313003773936541,0.006560126729720915,0.005367376415226203,0.005963751572473559,0.0071565018869682705,0.008349252201462983,0.006560126729720915,0.0023855006289894235,0.008945627358710339,0.005367376415226203,0.010734752830452407,0.005963751572473559,0.005367376415226203,0.008945627358710339,0.005963751572473559,0.0071565018869682705,0.016698504402925966,0.011331127987699764,0.009542002515957694,1
