,0,1,2,3,4,5,6,7,8,9,10,11
0,CHGastro_Abnormal_112.png,0.16094088517486846,0.11451562983596408,0.12380068090374495,0.061900340451872496,0.1268956979263386,0.13618074899411942,0.1207056638811514,0.034045187248529854,0.1207056638811514,0.11142061281337043,1
1,CHGastro_Abnormal_154.png,0.04310344827586207,0.47413793103448276,0.0,0.2586206896551725,0.0,0.17241379310344812,0.08620689655172416,0.0,0.17241379310344832,0.04310344827586208,1
2,CHGastro_Abnormal_015.png,0.06226053639846744,0.10536398467432949,0.22190293742017878,0.028735632183908053,0.13250319284802045,0.14208173690932305,0.07822477650063862,0.022349936143039584,0.11653895274584937,0.20114942528735624,1
3,CHGastro_Abnormal_151.png,0.19547325102880658,0.06087105624142661,0.05915637860082304,0.1594650205761317,0.06858710562414266,0.09002057613168721,0.1740397805212621,0.1517489711934156,0.1011659807956105,0.05058299039780519,1
4,CHGastro_Abnormal_162.png,0.15307990917747016,0.07544129495349007,0.06298981908738005,0.1867721379916502,0.07031421665568008,0.12085255987695007,0.15967186698894026,0.12085255987695007,0.09814692741522016,0.06298981908738004,1
5,CHGastro_Abnormal_164.png,0.21809608016504567,0.06483937518420277,0.06778661951075743,0.18272914824638967,0.07368110816386679,0.12378426171529615,0.15915119363395236,0.041261420571765385,0.08841732979664019,0.09136457412319478,1
6,CHGastro_Abnormal_036.png,0.10671688637790333,0.12397991211550533,0.1349654739485248,0.12397991211550535,0.06591337099811677,0.10514752040175765,0.0863151286880101,0.09573132454488384,0.12554927809165106,0.14281230382925292,1
7,CHGastro_Abnormal_104.png,0.09114583333333333,0.12152777777777778,0.056423611111111105,0.1996527777777778,0.09114583333333334,0.11718749999999996,0.11501736111111117,0.13888888888888884,0.11501736111111117,0.06510416666666664,1
8,CHGastro_Abnormal_139.png,0.20746527777777776,0.0876736111111111,0.08593749999999999,0.1293402777777778,0.051215277777777776,0.13281249999999994,0.16753472222222232,0.07465277777777775,0.0989583333333334,0.0755208333333333,1
9,CHGastro_Abnormal_161.png,0.15142911224682945,0.053946621237932986,0.1116789702820367,0.11925042589437819,0.12208972174900626,0.1343933371190611,0.12019685784592095,0.05394662123793297,0.12776831345826242,0.11641113003975008,1
10,CHGastro_Abnormal_055.png,0.13687600644122383,0.07407407407407407,0.16586151368760063,0.02093397745571659,0.1739130434782609,0.1046698872785829,0.10628019323671503,0.008051529790660223,0.1578099838969405,0.16264090177133647,1
11,CHGastro_Abnormal_140.png,0.176422479261596,0.11800443977100128,0.07127000817852552,0.13085640845893212,0.08529033765626826,0.13319313003855585,0.11917280056081325,0.08295361607664443,0.11449935740156568,0.07944853370720875,1
12,CHGastro_Normal_007.png,0.02178649237472767,0.14161220043572986,0.14161220043572983,0.07080610021786493,0.32679738562091504,0.05991285403050107,0.06535947712418304,0.11982570806100214,0.03812636165577344,0.12527233115468406,0
13,CHGastro_Normal_027.png,0.03003003003003003,0.24024024024024024,0.0,0.42042042042042044,0.0,0.03003003003003002,0.1201201201201202,0.18018018018018012,0.0600600600600601,0.03003003003003002,0
14,CHGastro_Normal_158.png,0.02364066193853428,0.4491725768321513,0.0,0.14184397163120568,0.0,0.0,0.04728132387706859,0.4018912529550826,0.0,0.04728132387706854,0
