,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,CHGastro_Abnormal_151.png,0.02457757296466974,0.017750469363372587,0.009557945041816009,0.005461682881037719,0.030039255845707456,0.023212152244410308,0.021846731524150877,0.00819252432155658,0.038231780167264036,0.006827103601297149,0.009557945041816009,0.01638504864311316,0.009557945041816009,0.00409626216077829,0.00409626216077829,0.02048131080389145,0.021846731524150877,0.02048131080389145,0.030039255845707456,0.019115890083632018,0.017750469363372587,0.025942993684929166,0.010923365762075438,0.01228878648233487,0.009557945041816009,0.01638504864311316,0.013654207202594299,0.023212152244410308,0.010923365762075438,0.017750469363372587,0.039597200887523464,0.006827103601297149,0.013654207202594299,0.015019627922853728,0.013654207202594299,0.021846731524150877,0.005461682881037719,0.01638504864311316,0.015019627922853728,0.013654207202594299,0.02048131080389145,0.021846731524150877,0.0013654207202594298,0.013654207202594299,0.015019627922853728,0.02048131080389145,0.015019627922853728,0.00409626216077829,0.02048131080389145,0.009557945041816009,0.009557945041816009,0.021846731524150877,0.025942993684929166,0.009557945041816009,0.01228878648233487,0.00819252432155658,0.015019627922853728,0.00819252432155658,0.005461682881037719,0.017750469363372587,0.005461682881037719,0.030039255845707456,0.010923365762075438,0.03277009728622632,1
1,CHGastro_Abnormal_145.png,0.01256750122729504,0.023040418916707574,0.014662084765177549,0.004189167075765014,0.01885125184094256,0.031418753068237604,0.014662084765177549,0.00628375061364752,0.014662084765177549,0.008378334151530028,0.004189167075765014,0.02513500245459008,0.016756668303060055,0.03351333660612011,0.016756668303060055,0.00628375061364752,0.00628375061364752,0.023040418916707574,0.01885125184094256,0.05027000490918016,0.00628375061364752,0.01885125184094256,0.01256750122729504,0.008378334151530028,0.01256750122729504,0.016756668303060055,0.016756668303060055,0.023040418916707574,0.01885125184094256,0.004189167075765014,0.023040418916707574,0.004189167075765014,0.02513500245459008,0.02513500245459008,0.008378334151530028,0.027229585992472587,0.002094583537882507,0.002094583537882507,0.004189167075765014,0.016756668303060055,0.010472917689412534,0.01256750122729504,0.004189167075765014,0.010472917689412534,0.004189167075765014,0.016756668303060055,0.04608083783341515,0.004189167075765014,0.01256750122729504,0.027229585992472587,0.008378334151530028,0.03351333660612011,0.03770250368188512,0.041891670757650136,0.004189167075765014,0.004189167075765014,0.014662084765177549,0.004189167075765014,0.002094583537882507,0.00628375061364752,0.004189167075765014,0.03770250368188512,0.03351333660612011,0.008378334151530028,1
2,CHGastro_Abnormal_051.png,0.009013957549893663,0.009915353304883029,0.05137955803439388,0.0072111660399149305,0.0036055830199574652,0.006309770284925564,0.013520936324840494,0.0072111660399149305,0.011718144814861761,0.019830706609766057,0.027041872649680988,0.0072111660399149305,0.006309770284925564,0.04867537076942578,0.03876001746454275,0.02433768538471289,0.009915353304883029,0.011718144814861761,0.011718144814861761,0.015323727834819226,0.0045069787749468316,0.009013957549893663,0.006309770284925564,0.0045069787749468316,0.014422332079829861,0.018027915099787326,0.013520936324840494,0.010816749059872396,0.008112561794904296,0.010816749059872396,0.013520936324840494,0.010816749059872396,0.02163349811974479,0.01712651934479796,0.009013957549893663,0.011718144814861761,0.008112561794904296,0.015323727834819226,0.012619540569851128,0.02163349811974479,0.0045069787749468316,0.006309770284925564,0.03515443444458529,0.013520936324840494,0.002704187264968099,0.013520936324840494,0.016225123589808592,0.03876001746454275,0.022534893874734157,0.057689328319319444,0.026140476894691622,0.013520936324840494,0.009915353304883029,0.009915353304883029,0.013520936324840494,0.0072111660399149305,0.009915353304883029,0.03876001746454275,0.01892931085477669,0.01892931085477669,0.011718144814861761,0.011718144814861761,0.018027915099787326,0.014422332079829861,1
3,CHGastro_Abnormal_155.png,0.008324661810613943,0.016649323621227886,0.0,0.008324661810613943,0.016649323621227886,0.016649323621227886,0.0,0.02497398543184183,0.0,0.10822060353798127,0.008324661810613943,0.0,0.016649323621227886,0.03329864724245577,0.0,0.03329864724245577,0.02497398543184183,0.03329864724245577,0.02497398543184183,0.016649323621227886,0.016649323621227886,0.0,0.0,0.008324661810613943,0.04994797086368366,0.008324661810613943,0.04162330905306972,0.02497398543184183,0.0,0.0,0.02497398543184183,0.0,0.0,0.04994797086368366,0.008324661810613943,0.008324661810613943,0.0,0.0,0.02497398543184183,0.0582726326742976,0.0,0.016649323621227886,0.008324661810613943,0.0,0.016649323621227886,0.0,0.0582726326742976,0.0,0.008324661810613943,0.008324661810613943,0.008324661810613943,0.04162330905306972,0.016649323621227886,0.02497398543184183,0.0,0.0,0.0,0.016649323621227886,0.0,0.008324661810613943,0.0,0.016649323621227886,0.04162330905306972,0.02497398543184183,1
4,CHGastro_Abnormal_150.png,0.016630936139803806,0.005543645379934602,0.02910413824465666,0.004157734034950952,0.01940275882977111,0.012473202104852855,0.012473202104852855,0.005543645379934602,0.016630936139803806,0.005543645379934602,0.04573507438446047,0.016630936139803806,0.006929556724918252,0.018016847484787456,0.0013859113449836505,0.03464778362459126,0.02356049286472206,0.009701379414885554,0.012473202104852855,0.009701379414885554,0.015245024794820155,0.018016847484787456,0.02356049286472206,0.018016847484787456,0.011087290759869204,0.012473202104852855,0.011087290759869204,0.02910413824465666,0.009701379414885554,0.004157734034950952,0.008315468069901903,0.020788670174754758,0.013859113449836504,0.016630936139803806,0.018016847484787456,0.01940275882977111,0.005543645379934602,0.03049004958964031,0.022174581519738407,0.04019142900452587,0.020788670174754758,0.016630936139803806,0.015245024794820155,0.018016847484787456,0.006929556724918252,0.012473202104852855,0.02771822689967301,0.0,0.02494640420970571,0.005543645379934602,0.015245024794820155,0.016630936139803806,0.018016847484787456,0.009701379414885554,0.004157734034950952,0.0013859113449836505,0.03049004958964031,0.013859113449836504,0.002771822689967301,0.051278719764395075,0.002771822689967301,0.018016847484787456,0.016630936139803806,0.012473202104852855,1
5,CHGastro_Abnormal_111.png,0.012166143902670849,0.03041535975667712,0.01824921585400627,0.01824921585400627,0.012166143902670849,0.01824921585400627,0.012166143902670849,0.03041535975667712,0.03041535975667712,0.03041535975667712,0.006083071951335424,0.024332287805341697,0.024332287805341697,0.01824921585400627,0.05474764756201882,0.0,0.012166143902670849,0.012166143902670849,0.006083071951335424,0.024332287805341697,0.006083071951335424,0.006083071951335424,0.006083071951335424,0.012166143902670849,0.006083071951335424,0.03041535975667712,0.03041535975667712,0.03041535975667712,0.006083071951335424,0.012166143902670849,0.01824921585400627,0.01824921585400627,0.024332287805341697,0.012166143902670849,0.0,0.024332287805341697,0.0,0.012166143902670849,0.012166143902670849,0.006083071951335424,0.006083071951335424,0.0,0.012166143902670849,0.03041535975667712,0.012166143902670849,0.012166143902670849,0.03041535975667712,0.01824921585400627,0.0,0.006083071951335424,0.024332287805341697,0.01824921585400627,0.024332287805341697,0.012166143902670849,0.024332287805341697,0.01824921585400627,0.012166143902670849,0.012166143902670849,0.012166143902670849,0.0,0.006083071951335424,0.012166143902670849,0.024332287805341697,0.01824921585400627,1
6,CHGastro_Abnormal_057.png,0.03716608594657375,0.024777390631049168,0.024777390631049168,0.0,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.024777390631049168,0.012388695315524584,0.024777390631049168,0.012388695315524584,0.0743321718931475,0.012388695315524584,0.0,0.06194347657762292,0.03716608594657375,0.0,0.0,0.0,0.012388695315524584,0.024777390631049168,0.0,0.0,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.0,0.024777390631049168,0.012388695315524584,0.0,0.03716608594657375,0.0,0.0,0.012388695315524584,0.03716608594657375,0.012388695315524584,0.0,0.012388695315524584,0.03716608594657375,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.024777390631049168,0.024777390631049168,0.012388695315524584,0.012388695315524584,0.03716608594657375,0.024777390631049168,0.024777390631049168,0.03716608594657375,0.012388695315524584,0.012388695315524584,0.0,0.03716608594657375,0.0,0.0,0.0,0.024777390631049168,0.012388695315524584,0.0,0.012388695315524584,0.0,0.0,0.024777390631049168,1
7,CHGastro_Abnormal_159.png,0.007850641544613724,0.009420769853536468,0.014131154780304703,0.007850641544613724,0.01727141139815019,0.015701283089227448,0.01727141139815019,0.010990898162459213,0.021981796324918427,0.006280513235690979,0.012561026471381957,0.02041166801599568,0.01727141139815019,0.0015701283089227447,0.021981796324918427,0.012561026471381957,0.02041166801599568,0.028262309560609405,0.01727141139815019,0.03454282279630038,0.010990898162459213,0.028262309560609405,0.015701283089227448,0.01727141139815019,0.010990898162459213,0.018841539707072936,0.02669218125168666,0.03454282279630038,0.01727141139815019,0.006280513235690979,0.014131154780304703,0.018841539707072936,0.025122052942763914,0.015701283089227448,0.006280513235690979,0.014131154780304703,0.007850641544613724,0.007850641544613724,0.014131154780304703,0.010990898162459213,0.010990898162459213,0.021981796324918427,0.007850641544613724,0.018841539707072936,0.01727141139815019,0.01727141139815019,0.01727141139815019,0.0031402566178454893,0.021981796324918427,0.009420769853536468,0.010990898162459213,0.025122052942763914,0.021981796324918427,0.007850641544613724,0.01727141139815019,0.012561026471381957,0.028262309560609405,0.006280513235690979,0.010990898162459213,0.018841539707072936,0.015701283089227448,0.025122052942763914,0.02041166801599568,0.010990898162459213,1
8,CHGastro_Abnormal_060.png,0.008320008320008319,0.009984009984009983,0.010816010816010815,0.025792025792025792,0.016640016640016637,0.014976014976014975,0.019968019968019966,0.01747201747201747,0.019136019136019134,0.023296023296023295,0.007488007488007487,0.016640016640016637,0.01248001248001248,0.011648011648011648,0.009152009152009151,0.02163202163202163,0.016640016640016637,0.01747201747201747,0.02163202163202163,0.019136019136019134,0.01248001248001248,0.0208000208000208,0.007488007488007487,0.027456027456027456,0.022464022464022463,0.008320008320008319,0.011648011648011648,0.019136019136019134,0.014144014144014143,0.019968019968019966,0.0208000208000208,0.003328003328003328,0.01747201747201747,0.01580801580801581,0.027456027456027456,0.019968019968019966,0.01580801580801581,0.009152009152009151,0.005824005824005824,0.001664001664001664,0.023296023296023295,0.009152009152009151,0.006656006656006656,0.01248001248001248,0.016640016640016637,0.0208000208000208,0.014144014144014143,0.02496002496002496,0.010816010816010815,0.026624026624026624,0.011648011648011648,0.019136019136019134,0.018304018304018302,0.02496002496002496,0.010816010816010815,0.013312013312013312,0.019968019968019966,0.019136019136019134,0.01747201747201747,0.006656006656006656,0.01747201747201747,0.023296023296023295,0.005824005824005824,0.0208000208000208,1
9,CHGastro_Abnormal_052.png,0.01737408578454856,0.007154035323049407,0.031682156430647375,0.006132030276899492,0.011242055507649068,0.010220050461499153,0.007154035323049407,0.005110025230749576,0.012264060553798984,0.0,0.038836191753696785,0.003066015138449746,0.007154035323049407,0.02452812110759797,0.022484111015298135,0.03372616652294721,0.01737408578454856,0.01737408578454856,0.012264060553798984,0.012264060553798984,0.014308070646098814,0.015330075692248729,0.02452812110759797,0.003066015138449746,0.015330075692248729,0.016352080738398646,0.019418095876848392,0.014308070646098814,0.0132860655999489,0.0010220050461499154,0.008176040369199323,0.04394621698444636,0.008176040369199323,0.020440100922998305,0.005110025230749576,0.021462105969148222,0.0010220050461499154,0.015330075692248729,0.030660151384497458,0.03679218166139695,0.01737408578454856,0.03372616652294721,0.05927629267669509,0.0132860655999489,0.008176040369199323,0.011242055507649068,0.022484111015298135,0.006132030276899492,0.021462105969148222,0.01737408578454856,0.029638146338347545,0.019418095876848392,0.011242055507649068,0.005110025230749576,0.009198045415349238,0.0020440100922998307,0.022484111015298135,0.015330075692248729,0.0040880201845996614,0.0265721311998978,0.005110025230749576,0.012264060553798984,0.009198045415349238,0.008176040369199323,1
